989,2020-06-07 16:17:43.843000,2020-06-07 16:24:21.038000,consumer-3,JLMihXmb4,lrGcanvyv,2020-06-07 16:24:21.140127
934,2020-06-07 16:17:43.843000,2020-06-07 16:24:23.035000,consumer-3,hAd5W2VYR,lrGcanvyv,2020-06-07 16:24:23.137818
978,2020-06-07 16:17:43.843000,2020-06-07 16:24:24.359000,consumer-3,41807U34L,lrGcanvyv,2020-06-07 16:24:24.464512
941,2020-06-07 16:17:43.843000,2020-06-07 16:24:25.576000,consumer-3,1BAEhj6To,lrGcanvyv,2020-06-07 16:24:25.682529
927,2020-06-07 16:17:43.843000,2020-06-07 16:24:26.821000,consumer-3,u9Cu10Dlx,lrGcanvyv,2020-06-07 16:24:26.929764
871,2020-06-07 16:17:43.843000,2020-06-07 16:24:28.410000,consumer-3,5SCO5rEfu,lrGcanvyv,2020-06-07 16:24:28.519077
867,2020-06-07 16:17:43.843000,2020-06-07 16:24:29.441000,consumer-3,3vew4iyOB,lrGcanvyv,2020-06-07 16:24:29.550734
879,2020-06-07 16:17:43.843000,2020-06-07 16:24:30.529000,consumer-3,a5sipXJJN,lrGcanvyv,2020-06-07 16:24:30.641188
931,2020-06-07 16:17:43.843000,2020-06-07 16:24:31.586000,consumer-3,TRU6e7ZRz,lrGcanvyv,2020-06-07 16:24:31.698322
904,2020-06-07 16:17:43.843000,2020-06-07 16:24:32.251000,consumer-3,MrKAquW-3,jUhIbwjqK,2020-06-07 16:24:32.364803
622,2020-06-07 16:17:43.842000,2020-06-07 16:24:33.041000,consumer-1,LVIbaVRJ6,pXAT-ImGh,2020-06-07 16:24:33.154266
909,2020-06-07 16:17:43.843000,2020-06-07 16:24:33.692000,consumer-3,q5Uua8KxE,jUhIbwjqK,2020-06-07 16:24:33.771839
915,2020-06-07 16:17:43.843000,2020-06-07 16:24:34.713000,consumer-3,KWer-YhR5,jUhIbwjqK,2020-06-07 16:24:34.793465
576,2020-06-07 16:17:43.842000,2020-06-07 16:24:34.988000,consumer-1,e9O3We841,pXAT-ImGh,2020-06-07 16:24:35.069940
574,2020-06-07 16:17:43.842000,2020-06-07 16:24:35.594000,consumer-1,yi7xlxTW4,fTvgPmxrr,2020-06-07 16:24:35.677463
785,2020-06-07 16:17:43.843000,2020-06-07 16:24:35.806000,consumer-3,WbcYsjSDX,jUhIbwjqK,2020-06-07 16:24:35.889804
560,2020-06-07 16:17:43.842000,2020-06-07 16:24:36.227000,consumer-1,uKvQhh1mb,pXAT-ImGh,2020-06-07 16:24:36.311178
832,2020-06-07 16:17:43.843000,2020-06-07 16:24:36.870000,consumer-3,nClg8MqrT,jUhIbwjqK,2020-06-07 16:24:36.952682
536,2020-06-07 16:17:43.842000,2020-06-07 16:24:37.700000,consumer-1,_WhgWQnPr,pXAT-ImGh,2020-06-07 16:24:37.784961
532,2020-06-07 16:17:43.842000,2020-06-07 16:24:37.768000,consumer-1,es8PmvyzP,fTvgPmxrr,2020-06-07 16:24:37.854554
749,2020-06-07 16:17:43.843000,2020-06-07 16:24:37.911000,consumer-3,Jj3NanWWB,jUhIbwjqK,2020-06-07 16:24:37.995843
833,2020-06-07 16:17:43.843000,2020-06-07 16:24:38.959000,consumer-3,Ebhx4FXNU,jUhIbwjqK,2020-06-07 16:24:39.045234
511,2020-06-07 16:17:43.842000,2020-06-07 16:24:38.983000,consumer-1,dTfBSeW7n,fTvgPmxrr,2020-06-07 16:24:39.070744
496,2020-06-07 16:17:43.842000,2020-06-07 16:24:39.943000,consumer-1,dN4szULdK,pXAT-ImGh,2020-06-07 16:24:40.030281
721,2020-06-07 16:17:43.843000,2020-06-07 16:24:39.969000,consumer-3,s_xwoXfN5,jUhIbwjqK,2020-06-07 16:24:40.054703
492,2020-06-07 16:17:43.842000,2020-06-07 16:24:40.423000,consumer-1,AWKzq2xJw,fTvgPmxrr,2020-06-07 16:24:40.512960
776,2020-06-07 16:17:43.843000,2020-06-07 16:24:41.004000,consumer-3,Sjc-tZlPs,jUhIbwjqK,2020-06-07 16:24:41.092270
745,2020-06-07 16:17:43.843000,2020-06-07 16:24:42.038000,consumer-3,rhy_J_5A-,jUhIbwjqK,2020-06-07 16:24:42.128233
457,2020-06-07 16:17:43.842000,2020-06-07 16:24:42.309000,consumer-1,tjRVGHlbQ,fTvgPmxrr,2020-06-07 16:24:42.399014
448,2020-06-07 16:17:43.842000,2020-06-07 16:24:42.435000,consumer-1,VYoT2UQ0F,pXAT-ImGh,2020-06-07 16:24:42.525492
746,2020-06-07 16:17:43.843000,2020-06-07 16:24:43.065000,consumer-3,c8AKZ_SEP,jUhIbwjqK,2020-06-07 16:24:43.155102
437,2020-06-07 16:17:43.842000,2020-06-07 16:24:43.329000,consumer-1,Fn4oSmtFT,fTvgPmxrr,2020-06-07 16:24:43.420822
430,2020-06-07 16:17:43.842000,2020-06-07 16:24:43.676000,consumer-1,-sfmP5E9B,pXAT-ImGh,2020-06-07 16:24:43.766783
730,2020-06-07 16:17:43.843000,2020-06-07 16:24:44.089000,consumer-3,jYlv3M3QD,jUhIbwjqK,2020-06-07 16:24:44.181069
406,2020-06-07 16:17:43.842000,2020-06-07 16:24:44.916000,consumer-1,oaE7FlHE-,pXAT-ImGh,2020-06-07 16:24:45.009147
782,2020-06-07 16:17:43.843000,2020-06-07 16:24:45.224000,consumer-3,Mbg2JsXOe,jUhIbwjqK,2020-06-07 16:24:45.315852
705,2020-06-07 16:17:43.843000,2020-06-07 16:24:46.318000,consumer-3,SCqnXNLPh,jUhIbwjqK,2020-06-07 16:24:46.411652
386,2020-06-07 16:17:43.842000,2020-06-07 16:24:46.563000,consumer-1,BhSB2p43l,pXAT-ImGh,2020-06-07 16:24:46.657817
365,2020-06-07 16:17:43.842000,2020-06-07 16:24:47.151000,consumer-1,IE28lHfhj,fTvgPmxrr,2020-06-07 16:24:47.247374
356,2020-06-07 16:17:43.842000,2020-06-07 16:24:48.184000,consumer-1,qWSEiZm4q,fTvgPmxrr,2020-06-07 16:24:48.280890
646,2020-06-07 16:17:43.842000,2020-06-07 16:24:48.310000,consumer-3,c49eZvec1,jUhIbwjqK,2020-06-07 16:24:48.407004
648,2020-06-07 16:17:43.842000,2020-06-07 16:24:49.374000,consumer-3,uLzOn-iY-,jUhIbwjqK,2020-06-07 16:24:49.473485
337,2020-06-07 16:17:43.842000,2020-06-07 16:24:49.574000,consumer-1,Q4mK7HAhQ,fTvgPmxrr,2020-06-07 16:24:49.673391
330,2020-06-07 16:17:43.842000,2020-06-07 16:24:49.631000,consumer-1,raINOvb75,pXAT-ImGh,2020-06-07 16:24:49.730385
643,2020-06-07 16:17:43.842000,2020-06-07 16:24:50.400000,consumer-3,_ufAK7fux,jUhIbwjqK,2020-06-07 16:24:50.498663
586,2020-06-07 16:17:43.842000,2020-06-07 16:24:51.429000,consumer-3,-MU_rSzbM,jUhIbwjqK,2020-06-07 16:24:51.528368
303,2020-06-07 16:17:43.842000,2020-06-07 16:24:51.770000,consumer-1,o0FVP580p,pXAT-ImGh,2020-06-07 16:24:51.870079
296,2020-06-07 16:17:43.842000,2020-06-07 16:24:52.537000,consumer-1,G7oIEiii9,fTvgPmxrr,2020-06-07 16:24:52.640481
626,2020-06-07 16:17:43.842000,2020-06-07 16:24:52.961000,consumer-3,qNLPSOFPQ,jUhIbwjqK,2020-06-07 16:24:53.062170
290,2020-06-07 16:17:43.842000,2020-06-07 16:24:53.032000,consumer-1,5lz6mFPAF,pXAT-ImGh,2020-06-07 16:24:53.133954
593,2020-06-07 16:17:43.842000,2020-06-07 16:24:53.971000,consumer-3,nid0hJ3dj,jUhIbwjqK,2020-06-07 16:24:54.072792
266,2020-06-07 16:17:43.842000,2020-06-07 16:24:54.022000,consumer-1,1Fp_YX_U-,fTvgPmxrr,2020-06-07 16:24:54.127736
267,2020-06-07 16:17:43.842000,2020-06-07 16:24:54.042000,consumer-1,yITER4Xi3,pXAT-ImGh,2020-06-07 16:24:54.145400
601,2020-06-07 16:17:43.842000,2020-06-07 16:24:55.005000,consumer-3,DNHG_KhpQ,jUhIbwjqK,2020-06-07 16:24:55.112277
492,2020-06-07 16:17:43.842000,2020-06-07 16:24:56.073000,consumer-3,7ItbjIzec,jUhIbwjqK,2020-06-07 16:24:56.178889
233,2020-06-07 16:17:43.842000,2020-06-07 16:24:56.152000,consumer-1,suyydwRIS,pXAT-ImGh,2020-06-07 16:24:56.258490
229,2020-06-07 16:17:43.842000,2020-06-07 16:24:56.284000,consumer-1,KdvBWH2vr,fTvgPmxrr,2020-06-07 16:24:56.390852
218,2020-06-07 16:17:43.842000,2020-06-07 16:24:57.165000,consumer-1,PbscEozqX,pXAT-ImGh,2020-06-07 16:24:57.271809
523,2020-06-07 16:17:43.842000,2020-06-07 16:24:57.653000,consumer-3,NG0dab4Vg,jUhIbwjqK,2020-06-07 16:24:57.759503
207,2020-06-07 16:17:43.842000,2020-06-07 16:24:57.817000,consumer-1,FFCjnc-fY,fTvgPmxrr,2020-06-07 16:24:57.926647
194,2020-06-07 16:17:43.842000,2020-06-07 16:24:58.640000,consumer-1,8VlYaDxL1,pXAT-ImGh,2020-06-07 16:24:58.749318
582,2020-06-07 16:17:43.842000,2020-06-07 16:24:58.718000,consumer-3,BefoGT-DT,jUhIbwjqK,2020-06-07 16:24:58.826268
185,2020-06-07 16:17:43.842000,2020-06-07 16:24:59.127000,consumer-1,ZAiybJ3Br,fTvgPmxrr,2020-06-07 16:24:59.236555
167,2020-06-07 16:17:43.842000,2020-06-07 16:24:59.694000,consumer-1,z53F9fkA5,pXAT-ImGh,2020-06-07 16:24:59.804760
424,2020-06-07 16:17:43.842000,2020-06-07 16:25:00.367000,consumer-3,UxoBTgyaL,jUhIbwjqK,2020-06-07 16:25:00.476610
153,2020-06-07 16:17:43.842000,2020-06-07 16:25:01.046000,consumer-1,mScOu9G3C,pXAT-ImGh,2020-06-07 16:25:01.157244
469,2020-06-07 16:17:43.842000,2020-06-07 16:25:01.458000,consumer-3,M-a6xOfvm,jUhIbwjqK,2020-06-07 16:25:01.568912
138,2020-06-07 16:17:43.842000,2020-06-07 16:25:01.888000,consumer-1,tEnA9JV5l,fTvgPmxrr,2020-06-07 16:25:02.001075
124,2020-06-07 16:17:43.842000,2020-06-07 16:25:02.079000,consumer-1,6jjnduoFv,pXAT-ImGh,2020-06-07 16:25:02.194237
442,2020-06-07 16:17:43.842000,2020-06-07 16:25:02.907000,consumer-3,LlgWqPDFg,jUhIbwjqK,2020-06-07 16:25:03.020003
966,2020-06-07 16:17:43.843000,2020-06-07 16:25:03.185000,consumer-1,sLq3cWJeH,pXAT-ImGh,2020-06-07 16:25:03.299027
502,2020-06-07 16:17:43.842000,2020-06-07 16:25:03.971000,consumer-3,uhXNEhJvH,jUhIbwjqK,2020-06-07 16:25:04.053839
495,2020-06-07 16:17:43.842000,2020-06-07 16:25:04.558000,consumer-3,koHOz1HrM,BWfyGLuy7,2020-06-07 16:25:04.640840
88,2020-06-07 16:17:43.842000,2020-06-07 16:25:04.609000,consumer-1,9YWfJdYR5,pXAT-ImGh,2020-06-07 16:25:04.690063
80,2020-06-07 16:17:43.842000,2020-06-07 16:25:04.667000,consumer-1,ZDSyNvvKC,fTvgPmxrr,2020-06-07 16:25:04.750148
386,2020-06-07 16:17:43.842000,2020-06-07 16:25:04.978000,consumer-3,rwVCesZIH,jUhIbwjqK,2020-06-07 16:25:05.059878
56,2020-06-07 16:17:43.842000,2020-06-07 16:25:05.628000,consumer-1,Ald9tKSrX,pXAT-ImGh,2020-06-07 16:25:05.709598
370,2020-06-07 16:17:43.842000,2020-06-07 16:25:06.179000,consumer-3,TnCfQoMrh,jUhIbwjqK,2020-06-07 16:25:06.262717
7,2020-06-07 16:17:43.842000,2020-06-07 16:25:06.645000,consumer-1,UrUYMyXi2,pXAT-ImGh,2020-06-07 16:25:06.727669
372,2020-06-07 16:17:43.842000,2020-06-07 16:25:07.259000,consumer-3,gKTTb_8hL,jUhIbwjqK,2020-06-07 16:25:07.341510
310,2020-06-07 16:17:43.842000,2020-06-07 16:25:08.266000,consumer-3,f_GUxh4c6,jUhIbwjqK,2020-06-07 16:25:08.353105
292,2020-06-07 16:17:43.842000,2020-06-07 16:25:08.564000,consumer-3,2rHVeBGQZ,BWfyGLuy7,2020-06-07 16:25:08.649176
33,2020-06-07 16:17:43.842000,2020-06-07 16:24:13.311000,consumer-2,e740GS7GI,SG0CVbLqA,2020-06-07 16:24:13.403462
35,2020-06-07 16:17:43.842000,2020-06-07 16:24:14.803000,consumer-2,kHSBKubab,SG0CVbLqA,2020-06-07 16:24:14.899483
22,2020-06-07 16:17:43.842000,2020-06-07 16:24:15.937000,consumer-2,jHjpbz32u,SG0CVbLqA,2020-06-07 16:24:16.030960
20,2020-06-07 16:17:43.842000,2020-06-07 16:24:16.962000,consumer-2,IBQNSGDuf,SG0CVbLqA,2020-06-07 16:24:17.059360
16,2020-06-07 16:17:43.842000,2020-06-07 16:24:17.997000,consumer-2,6jouCUsu8,SG0CVbLqA,2020-06-07 16:24:18.095495
995,2020-06-07 16:17:43.843000,2020-06-07 16:24:19.190000,consumer-2,anf5n_hcN,SG0CVbLqA,2020-06-07 16:24:19.290309
13,2020-06-07 16:17:43.842000,2020-06-07 16:24:20.967000,consumer-2,6rBLKufi8,SG0CVbLqA,2020-06-07 16:24:21.068464
988,2020-06-07 16:17:43.843000,2020-06-07 16:24:22.091000,consumer-2,-cnAHKokl,SG0CVbLqA,2020-06-07 16:24:22.192296
999,2020-06-07 16:17:43.843000,2020-06-07 16:24:23.293000,consumer-2,VjXNgUKhZ,SG0CVbLqA,2020-06-07 16:24:23.396947
49,2020-06-07 16:17:43.842000,2020-06-07 16:24:24.403000,consumer-2,1UwLdQOa8,SG0CVbLqA,2020-06-07 16:24:24.506397
989,2020-06-07 16:17:43.843000,2020-06-07 16:24:25.515000,consumer-2,YNvvOGkFH,SG0CVbLqA,2020-06-07 16:24:25.622043
10,2020-06-07 16:17:43.842000,2020-06-07 16:24:26.706000,consumer-2,mWVjSes4u,SG0CVbLqA,2020-06-07 16:24:26.812312
969,2020-06-07 16:17:43.843000,2020-06-07 16:24:27.739000,consumer-2,KGt15ap6U,SG0CVbLqA,2020-06-07 16:24:27.846578
959,2020-06-07 16:17:43.843000,2020-06-07 16:24:28.833000,consumer-2,Qcc3t2xzR,SG0CVbLqA,2020-06-07 16:24:28.942888
934,2020-06-07 16:17:43.843000,2020-06-07 16:24:30.139000,consumer-2,hXnrLHhso,SG0CVbLqA,2020-06-07 16:24:30.251596
950,2020-06-07 16:17:43.843000,2020-06-07 16:24:31.279000,consumer-2,R2dqqpB21,SG0CVbLqA,2020-06-07 16:24:31.391015
814,2020-06-07 16:17:43.843000,2020-06-07 16:24:32.377000,consumer-3,mZHFEm-xi,MI6LMI84H,2020-06-07 16:24:32.491541
621,2020-06-07 16:17:43.842000,2020-06-07 16:24:33.050000,consumer-1,Gb49q4knv,GZe_Kuo5P,2020-06-07 16:24:33.164749
916,2020-06-07 16:17:43.843000,2020-06-07 16:24:33.485000,consumer-3,hsXLoABXl,MI6LMI84H,2020-06-07 16:24:33.601844
892,2020-06-07 16:17:43.843000,2020-06-07 16:24:34.521000,consumer-3,hMEIyCPKC,MI6LMI84H,2020-06-07 16:24:34.601322
580,2020-06-07 16:17:43.842000,2020-06-07 16:24:34.938000,consumer-1,OhW_4l2Iv,GZe_Kuo5P,2020-06-07 16:24:35.021247
564,2020-06-07 16:17:43.842000,2020-06-07 16:24:35.604000,consumer-1,GHF-JS_XZ,w0iHwv9p8,2020-06-07 16:24:35.686259
557,2020-06-07 16:17:43.842000,2020-06-07 16:24:36.251000,consumer-1,I_FbqWKaz,GZe_Kuo5P,2020-06-07 16:24:36.335722
773,2020-06-07 16:17:43.843000,2020-06-07 16:24:36.279000,consumer-3,_nQpGE6jj,MI6LMI84H,2020-06-07 16:24:36.360987
759,2020-06-07 16:17:43.843000,2020-06-07 16:24:37.381000,consumer-3,tyOlrX2KI,MI6LMI84H,2020-06-07 16:24:37.466513
533,2020-06-07 16:17:43.842000,2020-06-07 16:24:37.692000,consumer-1,u6-eysvnm,GZe_Kuo5P,2020-06-07 16:24:37.778587
528,2020-06-07 16:17:43.842000,2020-06-07 16:24:37.745000,consumer-1,LnzqOkyXM,w0iHwv9p8,2020-06-07 16:24:37.831091
767,2020-06-07 16:17:43.843000,2020-06-07 16:24:38.650000,consumer-3,li5quv4Sx,MI6LMI84H,2020-06-07 16:24:38.737025
512,2020-06-07 16:17:43.842000,2020-06-07 16:24:38.996000,consumer-1,H-gOQPevO,w0iHwv9p8,2020-06-07 16:24:39.081417
723,2020-06-07 16:17:43.843000,2020-06-07 16:24:39.731000,consumer-3,5EtrvliyU,MI6LMI84H,2020-06-07 16:24:39.820852
489,2020-06-07 16:17:43.842000,2020-06-07 16:24:40.425000,consumer-1,-YrwL6_y1,w0iHwv9p8,2020-06-07 16:24:40.513095
482,2020-06-07 16:17:43.842000,2020-06-07 16:24:40.559000,consumer-1,M-BA6JgLn,GZe_Kuo5P,2020-06-07 16:24:40.646706
851,2020-06-07 16:17:43.843000,2020-06-07 16:24:40.911000,consumer-3,-EwNxBNZy,MI6LMI84H,2020-06-07 16:24:41.000015
467,2020-06-07 16:17:43.842000,2020-06-07 16:24:41.533000,consumer-1,uBjQE042A,w0iHwv9p8,2020-06-07 16:24:41.621737
462,2020-06-07 16:17:43.842000,2020-06-07 16:24:41.585000,consumer-1,UVdYmpc6o,GZe_Kuo5P,2020-06-07 16:24:41.675146
764,2020-06-07 16:17:43.843000,2020-06-07 16:24:41.975000,consumer-3,AFe17Asrx,MI6LMI84H,2020-06-07 16:24:42.065276
443,2020-06-07 16:17:43.842000,2020-06-07 16:24:43.266000,consumer-1,Mgp5NptcQ,GZe_Kuo5P,2020-06-07 16:24:43.358476
431,2020-06-07 16:17:43.842000,2020-06-07 16:24:43.431000,consumer-1,_8kyuedyv,w0iHwv9p8,2020-06-07 16:24:43.522782
744,2020-06-07 16:17:43.843000,2020-06-07 16:24:43.529000,consumer-3,J1ZXBmd6G,MI6LMI84H,2020-06-07 16:24:43.620087
416,2020-06-07 16:17:43.842000,2020-06-07 16:24:44.281000,consumer-1,d5O623zzK,GZe_Kuo5P,2020-06-07 16:24:44.373910
733,2020-06-07 16:17:43.843000,2020-06-07 16:24:44.581000,consumer-3,dhQb017p7,MI6LMI84H,2020-06-07 16:24:44.673549
399,2020-06-07 16:17:43.842000,2020-06-07 16:24:44.953000,consumer-1,lQaXutHpu,w0iHwv9p8,2020-06-07 16:24:45.045859
777,2020-06-07 16:17:43.843000,2020-06-07 16:24:45.616000,consumer-3,grvAvE8QH,MI6LMI84H,2020-06-07 16:24:45.710047
394,2020-06-07 16:17:43.842000,2020-06-07 16:24:46.002000,consumer-1,74xM83YlI,w0iHwv9p8,2020-06-07 16:24:46.096926
379,2020-06-07 16:17:43.842000,2020-06-07 16:24:46.636000,consumer-1,lDuotihVC,GZe_Kuo5P,2020-06-07 16:24:46.731179
720,2020-06-07 16:17:43.843000,2020-06-07 16:24:46.955000,consumer-3,CML03GbZM,MI6LMI84H,2020-06-07 16:24:47.051871
373,2020-06-07 16:17:43.842000,2020-06-07 16:24:47.043000,consumer-1,F3Nkhnqxe,w0iHwv9p8,2020-06-07 16:24:47.139992
751,2020-06-07 16:17:43.843000,2020-06-07 16:24:47.876000,consumer-3,GvRJQVuIw,MI6LMI84H,2020-06-07 16:24:47.972968
350,2020-06-07 16:17:43.842000,2020-06-07 16:24:48.687000,consumer-1,NqWZvaJaX,w0iHwv9p8,2020-06-07 16:24:48.783614
635,2020-06-07 16:17:43.842000,2020-06-07 16:24:49.024000,consumer-3,XNYWHMQQ1,MI6LMI84H,2020-06-07 16:24:49.123265
343,2020-06-07 16:17:43.842000,2020-06-07 16:24:49.135000,consumer-1,G27c2AYkb,GZe_Kuo5P,2020-06-07 16:24:49.233755
326,2020-06-07 16:17:43.842000,2020-06-07 16:24:49.701000,consumer-1,lyvo0beEQ,w0iHwv9p8,2020-06-07 16:24:49.801389
706,2020-06-07 16:17:43.843000,2020-06-07 16:24:50.081000,consumer-3,JmFlhtjEC,MI6LMI84H,2020-06-07 16:24:50.179831
322,2020-06-07 16:17:43.842000,2020-06-07 16:24:50.229000,consumer-1,bu1RG4fCh,GZe_Kuo5P,2020-06-07 16:24:50.328237
594,2020-06-07 16:17:43.842000,2020-06-07 16:24:51.136000,consumer-3,JpdQWkQqW,MI6LMI84H,2020-06-07 16:24:51.235282
309,2020-06-07 16:17:43.842000,2020-06-07 16:24:51.726000,consumer-1,5VA2iJjnG,GZe_Kuo5P,2020-06-07 16:24:51.828373
310,2020-06-07 16:17:43.842000,2020-06-07 16:24:51.745000,consumer-1,ZGh_hbmEE,w0iHwv9p8,2020-06-07 16:24:51.846107
655,2020-06-07 16:17:43.843000,2020-06-07 16:24:52.207000,consumer-3,t1cvpTDBn,MI6LMI84H,2020-06-07 16:24:52.310097
282,2020-06-07 16:17:43.842000,2020-06-07 16:24:53.094000,consumer-1,B-X9SIGkK,w0iHwv9p8,2020-06-07 16:24:53.195811
287,2020-06-07 16:17:43.842000,2020-06-07 16:24:53.095000,consumer-1,Y_XxQDRMN,GZe_Kuo5P,2020-06-07 16:24:53.197968
597,2020-06-07 16:17:43.842000,2020-06-07 16:24:53.226000,consumer-3,139JNgQPU,MI6LMI84H,2020-06-07 16:24:53.328306
261,2020-06-07 16:17:43.842000,2020-06-07 16:24:54.102000,consumer-1,cNw8RD8IV,GZe_Kuo5P,2020-06-07 16:24:54.206114
262,2020-06-07 16:17:43.842000,2020-06-07 16:24:54.105000,consumer-1,jq2wKguvG,w0iHwv9p8,2020-06-07 16:24:54.209830
657,2020-06-07 16:17:43.843000,2020-06-07 16:24:54.442000,consumer-3,R8DR9H5qr,MI6LMI84H,2020-06-07 16:24:54.546837
595,2020-06-07 16:17:43.842000,2020-06-07 16:24:55.461000,consumer-3,BHVthb30r,MI6LMI84H,2020-06-07 16:24:55.567814
234,2020-06-07 16:17:43.842000,2020-06-07 16:24:56.140000,consumer-1,4GNpBqqNK,w0iHwv9p8,2020-06-07 16:24:56.247820
235,2020-06-07 16:17:43.842000,2020-06-07 16:24:56.149000,consumer-1,seecXTdrF,GZe_Kuo5P,2020-06-07 16:24:56.255216
638,2020-06-07 16:17:43.842000,2020-06-07 16:24:56.506000,consumer-3,NKe-ju7PW,MI6LMI84H,2020-06-07 16:24:56.624256
219,2020-06-07 16:17:43.842000,2020-06-07 16:24:57.174000,consumer-1,yaESZQCi8,GZe_Kuo5P,2020-06-07 16:24:57.280429
215,2020-06-07 16:17:43.842000,2020-06-07 16:24:57.222000,consumer-1,86SHnbztA,w0iHwv9p8,2020-06-07 16:24:57.329986
475,2020-06-07 16:17:43.842000,2020-06-07 16:24:57.519000,consumer-3,sKdc931gP,MI6LMI84H,2020-06-07 16:24:57.628527
199,2020-06-07 16:17:43.842000,2020-06-07 16:24:58.221000,consumer-1,MD1Fm5lMr,GZe_Kuo5P,2020-06-07 16:24:58.330536
200,2020-06-07 16:17:43.842000,2020-06-07 16:24:58.240000,consumer-1,57xyxGn5T,w0iHwv9p8,2020-06-07 16:24:58.348549
577,2020-06-07 16:17:43.842000,2020-06-07 16:24:59.174000,consumer-3,8VYewMUxe,MI6LMI84H,2020-06-07 16:24:59.285648
176,2020-06-07 16:17:43.842000,2020-06-07 16:24:59.241000,consumer-1,JwRz5Azoj,GZe_Kuo5P,2020-06-07 16:24:59.350612
179,2020-06-07 16:17:43.842000,2020-06-07 16:24:59.246000,consumer-1,JaeDUPCou,w0iHwv9p8,2020-06-07 16:24:59.355483
434,2020-06-07 16:17:43.842000,2020-06-07 16:25:00.255000,consumer-3,pSOmPZJiG,MI6LMI84H,2020-06-07 16:25:00.365660
146,2020-06-07 16:17:43.842000,2020-06-07 16:25:01.358000,consumer-1,ibE3dV-pK,GZe_Kuo5P,2020-06-07 16:25:01.468819
147,2020-06-07 16:17:43.842000,2020-06-07 16:25:01.361000,consumer-1,SFejToFNJ,w0iHwv9p8,2020-06-07 16:25:01.471954
448,2020-06-07 16:17:43.842000,2020-06-07 16:25:01.537000,consumer-3,7sFn-TpZ8,MI6LMI84H,2020-06-07 16:25:01.648022
119,2020-06-07 16:17:43.842000,2020-06-07 16:25:02.630000,consumer-1,KAI4bsp0z,w0iHwv9p8,2020-06-07 16:25:02.743257
114,2020-06-07 16:17:43.842000,2020-06-07 16:25:02.634000,consumer-1,SeHANjHsf,GZe_Kuo5P,2020-06-07 16:25:02.748965
529,2020-06-07 16:17:43.842000,2020-06-07 16:25:02.652000,consumer-3,MPULVhD8e,MI6LMI84H,2020-06-07 16:25:02.766752
107,2020-06-07 16:17:43.842000,2020-06-07 16:25:03.651000,consumer-1,cnKh7ZX26,w0iHwv9p8,2020-06-07 16:25:03.731679
108,2020-06-07 16:17:43.842000,2020-06-07 16:25:03.648000,consumer-1,uxampCu4y,GZe_Kuo5P,2020-06-07 16:25:03.731587
416,2020-06-07 16:17:43.842000,2020-06-07 16:25:03.729000,consumer-3,LbkwiBo_o,MI6LMI84H,2020-06-07 16:25:03.809645
91,2020-06-07 16:17:43.842000,2020-06-07 16:25:04.669000,consumer-1,YMTdYCI9Z,GZe_Kuo5P,2020-06-07 16:25:04.751868
84,2020-06-07 16:17:43.842000,2020-06-07 16:25:04.671000,consumer-1,eZPm59QoY,w0iHwv9p8,2020-06-07 16:25:04.751738
917,2020-06-07 16:17:43.843000,2020-06-07 16:24:13.360000,consumer-1,5taT_Xoqq,V91EsqEC-,2020-06-07 16:24:13.452285
911,2020-06-07 16:17:43.843000,2020-06-07 16:24:14.750000,consumer-1,5_MBKXLHw,V91EsqEC-,2020-06-07 16:24:14.843267
885,2020-06-07 16:17:43.843000,2020-06-07 16:24:16.049000,consumer-1,zEfiX-G50,V91EsqEC-,2020-06-07 16:24:16.145135
859,2020-06-07 16:17:43.843000,2020-06-07 16:24:17.510000,consumer-1,C8LAmTTGg,V91EsqEC-,2020-06-07 16:24:17.606809
843,2020-06-07 16:17:43.843000,2020-06-07 16:24:19.199000,consumer-1,v-lLajH_-,V91EsqEC-,2020-06-07 16:24:19.317712
810,2020-06-07 16:17:43.843000,2020-06-07 16:24:20.735000,consumer-1,b3V_09VUU,V91EsqEC-,2020-06-07 16:24:20.836469
798,2020-06-07 16:17:43.843000,2020-06-07 16:24:21.842000,consumer-1,OTpgjA3fc,V91EsqEC-,2020-06-07 16:24:21.944692
763,2020-06-07 16:17:43.843000,2020-06-07 16:24:23.261000,consumer-1,YZusNceqq,V91EsqEC-,2020-06-07 16:24:23.364061
761,2020-06-07 16:17:43.843000,2020-06-07 16:24:24.343000,consumer-1,kh6JGDR3_,V91EsqEC-,2020-06-07 16:24:24.448736
733,2020-06-07 16:17:43.843000,2020-06-07 16:24:25.623000,consumer-1,EPcFVhYqL,V91EsqEC-,2020-06-07 16:24:25.731000
710,2020-06-07 16:17:43.843000,2020-06-07 16:24:27.049000,consumer-1,waXf0vghT,V91EsqEC-,2020-06-07 16:24:27.156534
694,2020-06-07 16:17:43.843000,2020-06-07 16:24:28.911000,consumer-1,eLbRkbVwb,V91EsqEC-,2020-06-07 16:24:29.022579
903,2020-06-07 16:17:43.843000,2020-06-07 16:24:32.398000,consumer-3,G1g1SdLXv,wD0fh2FDB,2020-06-07 16:24:32.511935
620,2020-06-07 16:17:43.842000,2020-06-07 16:24:33.058000,consumer-1,7rVZX_aeN,4-h2v8oH7,2020-06-07 16:24:33.171368
798,2020-06-07 16:17:43.843000,2020-06-07 16:24:33.427000,consumer-3,XVJjEPHVY,wD0fh2FDB,2020-06-07 16:24:33.542399
